num_jobs,service_time,eps,instance_number,rep_number,OPT,preemptive,non-preemptive,pre-non-pre
5.0,20000.0,0.5,19.0,100.0,463.6462499589428,463.59456106764367,522.0310019432947,474.9378198711097
5.0,20000.0,0.5,20.0,100.0,329.6415514527738,313.1346611855272,339.920150511007,351.52240144196503
5.0,20000.0,0.5,21.0,100.0,694.237980843165,748.5631428027594,824.9099766534349,743.9572742835202
5.0,20000.0,0.5,22.0,100.0,659.4498631867112,699.1867414889616,699.3331477656548,704.5414439340816
5.0,20000.0,0.5,23.0,100.0,715.2480677860211,713.4370671835032,751.8700136183845,738.5812400026797
5.0,20000.0,0.5,24.0,100.0,683.7300125575848,707.8989447534151,737.4201260207087,628.9721480414777
5.0,20000.0,0.5,25.0,100.0,643.2065227158597,683.7083710728398,698.5614929011638,701.1873954136754
5.0,20000.0,0.5,26.0,100.0,844.1566318490123,878.5264338425012,862.8406636824353,772.3878780010347
5.0,20000.0,0.5,27.0,100.0,663.5875439144472,655.0021383157855,706.1731505810558,654.4073480185967
5.0,20000.0,0.5,28.0,100.0,540.7778335875423,535.7619982480946,532.5971754245619,539.5670752986275
5.0,20000.0,0.5,29.0,100.0,821.8410732581492,939.6951537555844,808.9721335463576,837.3738868841111
5.0,20000.0,0.5,30.0,100.0,453.1270824132847,450.52544915691107,500.3685140706093,414.6877732685493
5.0,20000.0,0.5,31.0,100.0,428.9687360270797,400.53675591869103,477.9385423993624,445.4536417678666
5.0,20000.0,0.5,32.0,100.0,762.205616066967,837.7952409603032,793.2567668059413,762.9021759240512
5.0,20000.0,0.5,33.0,100.0,463.61403235149714,421.6175433795393,490.6895752833474,439.6247753679309
5.0,20000.0,0.5,34.0,100.0,354.71942044022865,388.5410613266593,365.1547086195818,337.83492758103574
5.0,20000.0,0.5,35.0,100.0,366.4029752991114,361.51526920418684,370.61159399852363,339.6309064004429
5.0,20000.0,0.5,36.0,100.0,280.3342644922261,287.4469055056852,300.5550252016308,284.962348012216
5.0,20000.0,0.5,37.0,100.0,927.1277277737894,975.7680012725999,936.2544283541887,1022.6839361367199
5.0,20000.0,0.5,38.0,100.0,361.003564680142,394.6172503388775,359.11775672464546,355.9606170027069
5.0,20000.0,0.5,39.0,100.0,620.7698030560864,638.1240947829533,693.4622788665732,624.4658478473077
5.0,20000.0,0.5,40.0,100.0,879.8010138798442,884.3806349738838,878.3240351107032,944.0434655724124
5.0,20000.0,0.5,41.0,100.0,276.79919808593485,267.8957021546905,270.89334310129544,269.25158613448383
5.0,20000.0,0.5,42.0,100.0,228.2478581904568,211.8311271151451,242.63241093216868,227.35570713648158
5.0,20000.0,0.5,43.0,100.0,715.9349776906505,722.3587410924672,679.3120775936019,732.2092888792818
5.0,20000.0,0.5,44.0,100.0,301.84731426070687,301.791498249708,313.0091139501315,292.42228135344675
5.0,20000.0,0.5,45.0,100.0,666.3067780051452,665.032344117083,763.4159332159192,651.6953291659669
5.0,20000.0,0.5,46.0,100.0,473.5148117026452,475.1022092246318,519.2611734041209,470.2415232379371
5.0,20000.0,0.5,47.0,100.0,455.5235389032135,435.03615951780716,469.7580662771154,462.78307514639846
5.0,20000.0,0.5,48.0,100.0,362.1596171840867,421.43143547658656,383.5564531430191,372.05690711640887
5.0,20000.0,0.5,49.0,100.0,244.7884619609036,237.739164347188,290.1176748560222,245.11533627828842
5.0,20000.0,0.5,50.0,100.0,853.7800025058717,838.2697239326168,940.1403308437808,913.0692489269763
5.0,20000.0,0.5,51.0,100.0,515.9765898501172,541.166862840559,540.0790878280487,562.9440306314816
5.0,20000.0,0.5,52.0,100.0,803.4986601145457,847.8553927848807,910.8422109797408,843.2517747656135
5.0,20000.0,0.5,53.0,100.0,328.84058452228413,347.84837604326447,340.2752089918988,360.2774909918205
5.0,20000.0,0.5,54.0,100.0,378.8842449737142,399.8387853066384,454.1607188786233,405.56639404244834
5.0,20000.0,0.5,55.0,100.0,700.1603796271971,712.088846627535,675.7252554379578,742.3197089059836
5.0,20000.0,0.5,56.0,100.0,878.5818248353287,887.7371977549424,1004.8197191716713,874.1902218706305
5.0,20000.0,0.5,57.0,100.0,317.1628296147485,266.27077255936473,306.4827397848102,333.17430607405026
5.0,20000.0,0.5,58.0,100.0,451.7976698687661,440.6022975638955,449.8283547846534,435.6721967685041
5.0,20000.0,0.5,59.0,100.0,515.9032256408767,519.4934719883903,525.3644527322484,564.1077606374013
5.0,20000.0,0.5,60.0,100.0,340.53501603893164,337.65290860017575,373.13756868452657,327.0781441669423
5.0,20000.0,0.5,61.0,100.0,480.3149152530237,476.1519005481264,528.298404103045,484.81342705810096
5.0,20000.0,0.5,62.0,100.0,455.62913581012236,425.888837880814,510.4314520316352,453.0997372997104
5.0,20000.0,0.5,63.0,100.0,666.0785408981734,598.7330078350756,649.5503018338349,706.7226845755707
5.0,20000.0,0.5,64.0,100.0,380.00166321466384,417.4623988515048,396.1273945295113,405.1803065035084
5.0,20000.0,0.5,65.0,100.0,667.0406282652111,647.8808731805042,643.9411363525137,648.6559101659453
5.0,20000.0,0.5,66.0,100.0,915.4371093087274,829.2768140146457,914.8982639838963,890.8419069356328
5.0,20000.0,0.5,67.0,100.0,430.1106110553121,406.3124183537709,482.67391788205583,450.7285171375126
5.0,20000.0,0.5,68.0,100.0,655.5742891883592,681.310007188197,666.5327440403743,708.3023160709839
5.0,20000.0,0.5,69.0,100.0,520.7001253708012,471.61723618776057,552.8166905235508,532.9198884428004
5.0,20000.0,0.5,70.0,100.0,372.564931490206,377.019175339306,392.6757334569513,376.4571822334794
5.0,20000.0,0.5,71.0,100.0,416.0377374583898,424.35447017598165,473.20589539660966,402.75691659372495
5.0,20000.0,0.5,72.0,100.0,519.294709690233,520.1446085409639,503.3066940427584,558.5509334742186
5.0,20000.0,0.5,73.0,100.0,537.8169849685469,537.7748104815091,606.3422858385029,518.3525132631369
5.0,20000.0,0.5,74.0,100.0,863.3951727121373,844.9148565689336,909.8535188439813,883.263066236789
5.0,20000.0,0.5,75.0,100.0,263.36255210962986,285.0410856264122,297.3363485577937,241.8112108183548
5.0,20000.0,0.5,76.0,100.0,638.1969832721435,643.853392353172,646.02474995617,633.6150504482879
5.0,20000.0,0.5,77.0,100.0,426.6781439179985,446.976812194154,419.9722949667383,423.6757531009365
5.0,20000.0,0.5,78.0,100.0,599.7207943461793,586.1312254103692,701.9773323916182,605.977070558453
5.0,20000.0,0.5,79.0,100.0,409.43061295180235,403.408025435725,467.5153795533517,431.26490232211717
5.0,20000.0,0.5,80.0,100.0,395.61355338993286,382.3318464914048,442.9581599859733,381.2526437357106
5.0,20000.0,0.5,81.0,100.0,1019.6431879870848,974.1632938907976,1044.836209145341,922.3817877015396
5.0,20000.0,0.5,82.0,100.0,808.1482662644956,803.4691983389328,883.3463908085904,818.2821027737517
5.0,20000.0,0.5,83.0,100.0,559.1726268876073,570.3070752787007,540.1098329965537,564.706498731563
5.0,20000.0,0.5,84.0,100.0,533.2949942194793,514.0520537671125,544.059153966136,547.7559513333
5.0,20000.0,0.5,85.0,100.0,174.25218036488243,154.98690111222552,229.88224779693647,195.35603700359903
5.0,20000.0,0.5,86.0,100.0,703.0017046476711,668.4558564559794,771.8793231116869,684.4179086269952
5.0,20000.0,0.5,87.0,100.0,744.7648101911694,790.3296784464658,756.190263424613,776.4457081758087
5.0,20000.0,0.5,88.0,100.0,400.43283465686216,385.4021562063908,390.42705473460677,361.2476168787717
5.0,20000.0,0.5,89.0,100.0,575.2189334023514,613.0850911472595,622.6091830416248,585.846910711095
5.0,20000.0,0.5,90.0,100.0,1071.7121179234698,1035.2489845119494,1058.0209865913137,1102.3942007399044
5.0,20000.0,0.5,91.0,100.0,690.4132142629362,646.4608815264837,735.8803639882892,690.031495901254
5.0,20000.0,0.5,92.0,100.0,884.3252798877777,885.397823272814,1018.0661206964336,896.1231265855592
5.0,20000.0,0.5,93.0,100.0,676.1146555633977,709.2877834051817,669.9158164556468,681.8241082592177
5.0,20000.0,0.5,94.0,100.0,437.17863397392546,400.65791917432426,499.89588035269793,406.315093702275
5.0,20000.0,0.5,95.0,100.0,825.2386634575537,808.5429525399907,834.2060578824724,841.188943782819
5.0,20000.0,0.5,96.0,100.0,382.114322325229,369.93636713135817,403.44324916536203,372.59372193673187
5.0,20000.0,0.5,97.0,100.0,500.8199868499379,508.67647647071715,473.8063618159215,505.7375531110346
5.0,20000.0,0.5,98.0,100.0,588.5733227978848,600.9552080305754,571.4846650203458,639.1873195786469
5.0,20000.0,0.5,99.0,100.0,512.6153307238745,512.4337758736992,516.3930317662509,497.9051140383474
5.0,20000.0,0.5,100.0,100.0,735.8929120594604,774.8635853485388,748.1740790022999,624.7713044839338
